step,s_loss,c_loss
140,276240960.0,23100.076
141,272950140.0,23114.145
142,269712800.0,23127.275
143,266546430.0,23137.826
144,263429600.0,23146.771
145,260345700.0,23154.62
146,257315280.0,23162.379
147,254335540.0,23167.314
148,251415920.0,23171.21
149,248533700.0,23172.53
150,245693740.0,23172.715
151,242903460.0,23170.93
152,240157020.0,23168.055
153,237450560.0,23166.625
154,234815970.0,23164.59
155,232250820.0,23162.383
156,229720290.0,23160.674
157,227197800.0,23155.098
158,224687870.0,23145.486
159,222188830.0,23133.23
160,219707600.0,23120.365
161,217213630.0,23105.234
162,214705900.0,23087.348
163,212226450.0,23067.252
164,209782290.0,23043.545
165,207386240.0,23018.996
166,205042600.0,22994.752
167,202731410.0,22971.121
168,200448100.0,22946.848
169,198193810.0,22922.77
170,195969150.0,22903.027
171,193758780.0,22885.33
172,191571650.0,22867.484
173,189418430.0,22851.723
174,187293520.0,22835.867
175,185216400.0,22821.047
176,183170420.0,22806.104
177,181156800.0,22792.117
178,179172500.0,22776.098
179,177223400.0,22757.766
180,175319630.0,22738.035
181,173466020.0,22718.078
182,171650140.0,22696.338
183,169858000.0,22673.416
184,168092260.0,22650.926
185,166357540.0,22629.453
186,164642160.0,22606.314
187,162954140.0,22581.979
188,161274430.0,22556.527
189,159605900.0,22531.242
190,157960100.0,22505.633
191,156334220.0,22478.39
192,154724600.0,22450.783
193,153138400.0,22422.686
194,151578180.0,22393.254
195,150042000.0,22361.963
196,148515650.0,22331.668
197,146993330.0,22301.027
198,145482140.0,22269.559
199,143993920.0,22236.436
200,142516380.0,22202.443
201,141053060.0,22167.984
202,139606910.0,22134.195
203,138183070.0,22099.307
204,136781090.0,22064.621
205,135404500.0,22030.2
206,134045080.0,21997.3
207,132700910.0,21966.512
208,131367760.0,21935.678
209,130058190.0,21904.527
210,128770130.0,21874.97
211,127496936.0,21847.068
212,126248930.0,21817.088
213,125016540.0,21784.934
214,123794980.0,21752.2
215,122586160.0,21719.008
216,121390260.0,21685.805
217,120211140.0,21654.924
218,119054824.0,21623.9
219,117915080.0,21593.943
220,116788030.0,21564.459
221,115679750.0,21534.223
222,114583930.0,21505.299
223,113496190.0,21475.932
224,112415290.0,21446.621
225,111339390.0,21416.021
226,110268720.0,21386.21
227,109202136.0,21358.18
228,108155090.0,21332.613
229,107126980.0,21308.066
230,106114480.0,21282.797
231,105121140.0,21257.455
232,104144744.0,21231.773
233,103189864.0,21207.213
234,102253790.0,21183.477
235,101341500.0,21160.115
236,100444770.0,21137.879
237,99565250.0,21116.682
238,98694270.0,21097.201
239,97827950.0,21079.258
240,96975730.0,21064.49
241,96132776.0,21050.635
242,95300680.0,21036.148
243,94478100.0,21021.621
244,93671576.0,21008.629
245,92877980.0,20995.363
246,92097240.0,20983.719
247,91328660.0,20973.652
248,90562150.0,20963.492
249,89800000.0,20953.324
250,89044700.0,20941.908
251,88292696.0,20930.668
252,87548024.0,20920.617
253,86809280.0,20910.445
254,86073090.0,20900.58
255,85343230.0,20891.512
256,84618370.0,20882.395
257,83894610.0,20872.596
258,83180820.0,20862.488
259,82476216.0,20851.67
260,81780800.0,20839.754
261,81095550.0,20828.203
262,80418170.0,20816.822
263,79744190.0,20804.578
264,79073610.0,20791.223
265,78404380.0,20777.215
266,77734880.0,20761.45
267,77071780.0,20745.389
268,76416980.0,20729.928
269,75770050.0,20714.469
270,75131100.0,20698.32
271,74501736.0,20682.145
272,73883760.0,20665.69
273,73278020.0,20649.674
274,72683190.0,20633.768
275,72098400.0,20619.139
276,71523030.0,20604.908
277,70951250.0,20590.984
278,70383500.0,20578.107
279,69818500.0,20565.73
280,69255740.0,20552.299
281,68694200.0,20538.422
282,68132990.0,20524.975
283,67572024.0,20511.781
284,67014028.0,20498.637
285,66460100.0,20485.734
286,65912736.0,20473.09
287,65372030.0,20460.248
288,64836910.0,20447.506
289,64306964.0,20435.453
290,63786616.0,20423.832
291,63277280.0,20412.164
292,62775264.0,20400.637
293,62282540.0,20389.867
294,61797024.0,20380.123
295,61316908.0,20369.879
296,60842556.0,20360.023
297,60375190.0,20350.164
298,59911416.0,20339.62
299,59451344.0,20329.123
300,58995430.0,20317.617
301,58543970.0,20306.008
302,58096812.0,20294.66
303,57651650.0,20283.227
304,57212536.0,20272.549
305,56778890.0,20262.008
306,56349896.0,20251.203
307,55924540.0,20239.797
308,55501690.0,20227.9
309,55082344.0,20215.771
310,54667096.0,20202.463
311,54255656.0,20187.984
312,53848660.0,20173.03
313,53446856.0,20158.215
314,53049724.0,20142.951
315,52658576.0,20127.94
316,52271280.0,20112.969
317,51889172.0,20098.203
318,51511790.0,20083.768
319,51138730.0,20069.164
320,50768612.0,20054.113
321,50402556.0,20039.43
322,50040052.0,20025.408
323,49682600.0,20012.684
324,49328436.0,20000.281
325,48977016.0,19988.256
326,48628550.0,19976.578
327,48282150.0,19964.969
328,47938732.0,19954.025
329,47597790.0,19943.545
330,47258910.0,19933.352
331,46923364.0,19923.293
332,46591644.0,19913.137
333,46263860.0,19902.904
334,45941196.0,19892.936
335,45622420.0,19883.47
336,45306630.0,19874.324
337,44993904.0,19865.654
338,44683870.0,19856.777
339,44376200.0,19847.496
340,44071944.0,19838.338
341,43771690.0,19828.143
342,43472690.0,19817.352
343,43175144.0,19806.332
344,42879740.0,19794.934
345,42586310.0,19783.3
346,42293772.0,19771.168
347,42003230.0,19758.287
348,41714056.0,19745.127
349,41426600.0,19732.207
350,41141788.0,19719.21
351,40860584.0,19706.035
352,40581920.0,19692.678
353,40306170.0,19679.332
354,40033136.0,19665.719
355,39763110.0,19652.004
356,39495210.0,19638.266
357,39229380.0,19624.824
358,38966790.0,19612.262
359,38706290.0,19600.262
360,38448530.0,19588.705
361,38192784.0,19577.16
362,37938828.0,19566.625
363,37687656.0,19556.53
364,37438840.0,19546.232
365,37192284.0,19536.004
366,36947730.0,19526.25
367,36705816.0,19516.91
368,36466680.0,19507.79
369,36230136.0,19498.54
370,35996144.0,19489.473
371,35763896.0,19480.5
372,35533500.0,19471.73
373,35305770.0,19463.176
374,35079744.0,19454.646
375,34856336.0,19445.924
376,34634700.0,19436.92
377,34415024.0,19427.727
378,34197244.0,19418.404
379,33981710.0,19408.867
380,33769056.0,19399.191
381,33558890.0,19389.664
382,33351108.0,19380.125
383,33145722.0,19370.72
384,32942242.0,19361.584
385,32740672.0,19352.27
386,32540508.0,19342.764
387,32341890.0,19332.922
388,32145154.0,19322.664
389,31949912.0,19312.434
390,31755452.0,19302.234
391,31562242.0,19291.871
392,31370558.0,19281.85
393,31179786.0,19271.824
394,30990202.0,19261.74
395,30802320.0,19251.94
396,30615376.0,19242.129
397,30429012.0,19232.35
398,30243900.0,19223.209
399,30060136.0,19213.77
400,29877600.0,19204.105
401,29696704.0,19194.08
402,29517400.0,19184.21
403,29339898.0,19174.365
404,29164126.0,19164.87
405,28990232.0,19155.773
406,28817534.0,19146.734
407,28645948.0,19137.402
408,28475600.0,19128.406
409,28306230.0,19119.645
410,28138392.0,19111.246
411,27971356.0,19102.504
412,27805036.0,19094.0
413,27639410.0,19085.56
414,27474762.0,19076.947
415,27311200.0,19068.305
416,27149030.0,19059.668
417,26988392.0,19050.77
418,26829688.0,19042.02
419,26673130.0,19033.512
420,26518512.0,19025.3
421,26365776.0,19017.418
422,26214660.0,19009.428
423,26064872.0,19001.668
424,25916522.0,18993.809
425,25769080.0,18985.695
426,25622710.0,18977.475
427,25477500.0,18969.191
428,25333852.0,18960.875
429,25191744.0,18952.355
430,25050968.0,18943.73
431,24911500.0,18935.176
432,24773422.0,18926.918
433,24636612.0,18918.957
434,24500812.0,18911.137
435,24365772.0,18903.285
436,24231390.0,18895.549
437,24097624.0,18888.188
438,23964466.0,18880.916
439,23831712.0,18873.537
440,23699332.0,18866.312
441,23567904.0,18859.389
442,23438008.0,18852.562
443,23308808.0,18845.775
444,23180716.0,18839.29
445,23053772.0,18832.922
446,22927864.0,18826.469
447,22803352.0,18819.873
448,22679996.0,18813.176
449,22557738.0,18806.361
450,22436620.0,18799.273
451,22316484.0,18792.057
452,22197354.0,18785.135
453,22079228.0,18778.178
454,21961892.0,18771.062
455,21845652.0,18763.758
456,21730238.0,18756.24
457,21615416.0,18748.627
458,21501430.0,18740.785
459,21388354.0,18732.746
460,21276282.0,18724.543
461,21165106.0,18716.332
462,21054772.0,18708.135
463,20945186.0,18700.02
464,20836196.0,18692.055
465,20727700.0,18684.047
466,20620104.0,18676.008
467,20513218.0,18667.98
468,20407400.0,18660.004
469,20302430.0,18652.078
470,20198324.0,18644.281
471,20095076.0,18636.375
472,19992768.0,18628.51
473,19891012.0,18620.398
474,19789976.0,18612.125
475,19689732.0,18603.695
476,19590134.0,18595.133
477,19491020.0,18586.41
478,19392476.0,18577.633
479,19294212.0,18568.777
480,19196488.0,18559.875
481,19099480.0,18550.91
482,19003094.0,18542.043
483,18907390.0,18533.469
484,18812426.0,18525.258
485,18717944.0,18517.227
486,18624166.0,18509.428
487,18531366.0,18501.684
488,18439382.0,18493.82
489,18348088.0,18485.832
490,18257528.0,18477.656
491,18167688.0,18469.348
492,18078550.0,18460.959
493,17989956.0,18452.34
494,17902016.0,18443.52
495,17814764.0,18434.594
496,17728260.0,18425.47
497,17642428.0,18416.432
498,17557120.0,18407.47
499,17472342.0,18398.51
500,17388008.0,18389.457
501,17304324.0,18380.533
502,17221224.0,18371.549
503,17138724.0,18362.504
504,17056570.0,18353.395
505,16975068.0,18344.215
506,16894280.0,18335.145
507,16814218.0,18326.055
508,16734544.0,18316.883
509,16655362.0,18307.756
510,16576712.0,18298.758
511,16498447.0,18289.871
512,16420529.0,18280.918
513,16343058.0,18271.89
514,16266023.0,18262.736
515,16189389.0,18253.332
516,16113155.0,18243.895
517,16037265.0,18234.559
518,15961937.0,18225.422
519,15887078.0,18216.441
520,15812877.0,18207.365
521,15739402.0,18198.348
522,15666534.0,18189.338
523,15594310.0,18180.34
524,15522708.0,18171.512
525,15451847.0,18162.84
526,15381592.0,18154.371
527,15311928.0,18146.158
528,15242830.0,18138.115
529,15174243.0,18130.21
530,15106309.0,18122.348
531,15038903.0,18114.521
532,14972133.0,18106.932
533,14905998.0,18099.447
534,14840360.0,18092.004
535,14775155.0,18084.604
536,14710423.0,18077.297
537,14646129.0,18069.951
538,14582263.0,18062.73
539,14518756.0,18055.74
540,14455515.0,18048.895
541,14392515.0,18042.201
542,14329792.0,18035.79
543,14267193.0,18029.547
544,14204755.0,18023.428
545,14142476.0,18017.39
546,14080342.0,18011.541
547,14018676.0,18005.875
548,13957340.0,18000.148
549,13896372.0,17994.414
550,13835775.0,17988.68
551,13775528.0,17983.021
552,13715654.0,17977.207
553,13656191.0,17971.404
554,13597135.0,17965.559
555,13538495.0,17959.492
556,13480240.0,17953.262
557,13422480.0,17947.084
558,13365210.0,17940.93
559,13308322.0,17934.898
560,13251872.0,17929.023
561,13195824.0,17922.967
562,13140123.0,17916.826
563,13084652.0,17910.623
564,13029563.0,17904.426
565,12974903.0,17898.35
566,12920613.0,17892.328
567,12866582.0,17886.37
568,12812918.0,17880.5
569,12759590.0,17874.775
570,12706534.0,17869.152
571,12653847.0,17863.55
572,12601512.0,17858.05
573,12549516.0,17852.762
574,12497868.0,17847.582
575,12446507.0,17842.562
576,12395490.0,17837.621
577,12344884.0,17832.637
578,12294634.0,17827.59
579,12244702.0,17822.625
580,12195024.0,17817.682
581,12145569.0,17812.668
582,12096518.0,17807.645
583,12047794.0,17802.543
584,11999423.0,17797.387
585,11951536.0,17792.21
586,11904078.0,17787.15
587,11856931.0,17782.05
588,11810186.0,17776.977
589,11763823.0,17772.066
590,11717728.0,17767.336
591,11672047.0,17762.605
592,11626703.0,17757.97
593,11581660.0,17753.36
594,11536868.0,17748.92
595,11492347.0,17744.576
596,11447882.0,17740.195
597,11403605.0,17735.762
598,11359544.0,17731.324
599,11315696.0,17726.842
600,11272030.0,17722.297
601,11228533.0,17717.629
602,11185206.0,17712.988
603,11142106.0,17708.334
604,11099305.0,17703.688
605,11056811.0,17698.998
606,11014564.0,17694.299
607,10972592.0,17689.594
608,10930929.0,17684.914
609,10889544.0,17680.11
610,10848407.0,17675.352
611,10807567.0,17670.527
612,10766987.0,17665.59
613,10726568.0,17660.531
614,10686388.0,17655.48
615,10646493.0,17650.424
616,10606851.0,17645.31
617,10567453.0,17640.21
618,10528236.0,17635.195
619,10489224.0,17630.15
620,10450491.0,17625.262
621,10411994.0,17620.338
622,10373711.0,17615.422
623,10335601.0,17610.43
624,10297690.0,17605.426
625,10260026.0,17600.373
626,10222588.0,17595.328
627,10185396.0,17590.334
628,10148461.0,17585.307
629,10111672.0,17580.293
630,10075110.0,17575.336
631,10038732.0,17570.58
632,10002525.0,17565.957
633,9966558.0,17561.4
634,9930784.0,17556.94
635,9895230.0,17552.613
636,9859938.0,17548.41
637,9824924.0,17544.293
638,9790196.0,17540.29
639,9755737.0,17536.4
640,9721543.0,17532.559
641,9687632.0,17528.834
642,9653954.0,17525.188
643,9620511.0,17521.55
644,9587267.0,17517.898
645,9554190.0,17514.236
646,9521334.0,17510.611
647,9488591.0,17506.908
648,9455950.0,17503.2
649,9423466.0,17499.482
650,9391162.0,17495.777
651,9358984.0,17492.14
652,9326893.0,17488.578
653,9294916.0,17484.986
654,9263054.0,17481.34
655,9231298.0,17477.652
656,9199694.0,17473.934
657,9168226.0,17470.281
658,9136898.0,17466.63
659,9105726.0,17463.023
660,9074641.0,17459.45
661,9043770.0,17455.785
662,9013064.0,17452.135
663,8982466.0,17448.5
664,8952005.0,17444.883
665,8921762.0,17441.232
666,8891739.0,17437.607
667,8861936.0,17433.988
668,8832347.0,17430.361
669,8802949.0,17426.672
670,8773742.0,17423.016
671,8744758.0,17419.441
672,8716010.0,17415.9
673,8687458.0,17412.385
674,8659088.0,17408.879
675,8630891.0,17405.43
676,8602916.0,17402.05
677,8575151.0,17398.674
678,8547538.0,17395.27
679,8520074.0,17391.904
680,8492773.0,17388.598
681,8465596.0,17385.328
682,8438588.0,17382.11
683,8411710.0,17378.9
684,8384960.0,17375.666
685,8358360.0,17372.414
686,8331879.0,17369.188
687,8305557.0,17365.98
688,8279405.5,17362.797
689,8253382.0,17359.648
690,8227448.5,17356.484
691,8201682.5,17353.34
692,8176039.5,17350.186
693,8150487.5,17347.09
694,8125073.5,17344.049
695,8099721.0,17341.025
696,8074441.0,17338.008
697,8049273.0,17335.098
698,8024236.0,17332.24
699,7999350.5,17329.383
700,7974663.0,17326.525
701,7950171.0,17323.709
702,7925829.0,17320.906
703,7901615.0,17318.152
704,7877495.0,17315.406
705,7853532.0,17312.703
706,7829730.0,17310.008
707,7806104.5,17307.299
708,7782620.5,17304.527
709,7759214.0,17301.75
710,7735904.5,17298.965
711,7712722.5,17296.186
712,7689678.5,17293.379
713,7666755.0,17290.557
714,7643956.0,17287.734
715,7621218.0,17284.863
716,7598587.5,17282.008
717,7576078.0,17279.14
718,7553694.5,17276.258
719,7531432.5,17273.41
720,7509301.5,17270.547
721,7487279.5,17267.648
722,7465346.5,17264.785
723,7443520.0,17262.004
724,7421807.5,17259.242
725,7400173.5,17256.484
726,7378624.0,17253.758
727,7357196.5,17251.041
728,7335880.0,17248.357
729,7314668.5,17245.787
730,7293590.5,17243.297
731,7272616.5,17240.863
732,7251760.5,17238.51
733,7231015.5,17236.164
734,7210373.0,17233.824
735,7189804.5,17231.459
736,7169309.5,17229.084
737,7148908.0,17226.703
738,7128632.0,17224.371
739,7108480.5,17222.078
740,7088456.5,17219.797
741,7068531.5,17217.51
742,7048697.5,17215.213
743,7028979.0,17212.871
744,7009367.0,17210.508
745,6989873.5,17208.12
746,6970481.0,17205.723
747,6951183.0,17203.287
748,6931999.0,17200.83
749,6912959.0,17198.383
750,6893991.5,17195.904
751,6875144.0,17193.371
752,6856338.0,17190.787
753,6837600.5,17188.137
754,6818956.5,17185.463
755,6800399.5,17182.736
756,6781920.5,17179.93
757,6763507.0,17177.09
758,6745187.5,17174.277
759,6726967.0,17171.516
760,6708838.0,17168.742
761,6690788.5,17165.98
762,6672798.0,17163.213
763,6654890.0,17160.453
764,6637066.5,17157.691
765,6619325.5,17154.941
766,6601679.5,17152.215
767,6584146.5,17149.527
768,6566707.0,17146.863
769,6549346.5,17144.223
770,6532074.0,17141.629
771,6514921.0,17139.111
772,6497871.0,17136.666
773,6480907.0,17134.248
774,6464041.0,17131.809
775,6447269.5,17129.365
776,6430604.5,17126.898
777,6414028.5,17124.441
778,6397528.5,17121.984
779,6381099.0,17119.555
780,6364716.0,17117.18
781,6348374.0,17114.84
782,6332080.5,17112.441
783,6315820.5,17110.031
784,6299605.0,17107.605
785,6283440.5,17105.201
786,6267322.0,17102.762
787,6251255.5,17100.32
788,6235263.0,17097.895
789,6219335.5,17095.465
790,6203489.5,17093.027
791,6187729.5,17090.588
792,6172055.0,17088.11
793,6156462.5,17085.602
794,6140956.0,17083.041
795,6125521.5,17080.482
796,6110164.0,17077.893
797,6094893.5,17075.262
798,6079702.0,17072.664
799,6064567.5,17070.096
800,6049484.0,17067.545
801,6034467.5,17064.96
802,6019526.0,17062.37
803,6004672.0,17059.805
804,5989886.0,17057.223
805,5975176.0,17054.633
806,5960505.0,17052.031
807,5945876.0,17049.438
808,5931295.0,17046.86
809,5916754.5,17044.293
810,5902252.0,17041.762
811,5887795.0,17039.258
812,5873404.5,17036.766
813,5859075.0,17034.297
814,5844830.0,17031.834
815,5830652.5,17029.36
816,5816520.0,17026.895
817,5802433.0,17024.453
818,5788418.0,17022.055
819,5774484.0,17019.68
820,5760640.0,17017.322
821,5746887.0,17014.922
822,5733177.0,17012.473
823,5719527.0,17009.988
824,5705956.0,17007.502
825,5692453.5,17004.996
826,5678991.0,17002.514
827,5665561.0,17000.062
828,5652190.0,16997.625
829,5638873.0,16995.203
830,5625605.0,16992.82
831,5612388.0,16990.465
832,5599242.5,16988.098
833,5586185.5,16985.723
834,5573188.5,16983.363
835,5560251.5,16981.031
836,5547360.0,16978.719
837,5534522.0,16976.387
838,5521721.0,16974.062
839,5508958.0,16971.73
840,5496233.0,16969.402
841,5483546.5,16967.049
842,5470905.5,16964.662
843,5458328.0,16962.277
844,5445807.5,16959.916
845,5433345.0,16957.543
846,5420959.5,16955.209
847,5408620.0,16952.86
848,5396335.0,16950.484
849,5384101.5,16948.121
850,5371914.0,16945.723
851,5359776.0,16943.334
852,5347674.0,16940.943
853,5335617.0,16938.545
854,5323587.0,16936.145
855,5311594.5,16933.703
856,5299654.0,16931.258
857,5287769.0,16928.824
858,5275939.0,16926.422
859,5264159.0,16924.014
860,5252409.0,16921.598
861,5240720.0,16919.195
862,5229082.5,16916.816
863,5217500.5,16914.465
864,5205967.5,16912.145
865,5194493.0,16909.855
866,5183089.0,16907.594
867,5171736.5,16905.361
868,5160433.5,16903.158
869,5149177.0,16900.98
870,5137968.5,16898.834
871,5126794.0,16896.707
872,5115648.0,16894.586
873,5104530.0,16892.438
874,5093453.5,16890.29
875,5082398.0,16888.146
876,5071355.0,16886.023
877,5060359.0,16883.895
878,5049404.0,16881.748
879,5038487.0,16879.598
880,5027611.0,16877.453
881,5016795.0,16875.293
882,5006034.0,16873.12
883,4995320.0,16870.945
884,4984678.0,16868.77
885,4974082.5,16866.605
886,4963549.0,16864.412
887,4953079.5,16862.197
888,4942653.5,16859.994
889,4932250.0,16857.777
890,4921881.0,16855.564
891,4911546.5,16853.314
892,4901249.0,16851.049
893,4890982.0,16848.734
894,4880751.5,16846.39
895,4870558.5,16844.02
896,4860419.5,16841.646
897,4850319.5,16839.258
898,4840252.0,16836.855
899,4830221.5,16834.45
900,4820228.0,16832.053
901,4810271.0,16829.658
902,4800340.0,16827.283
903,4790435.0,16824.898
904,4780547.0,16822.535
905,4770696.5,16820.209
906,4760863.5,16817.902
907,4751070.0,16815.62
908,4741333.0,16813.314
909,4731634.0,16810.984
910,4721982.0,16808.664
911,4712376.5,16806.355
912,4702825.0,16804.05
913,4693328.5,16801.754
914,4683868.0,16799.469
915,4674432.5,16797.203
916,4665008.0,16794.938
917,4655609.5,16792.664
918,4646249.0,16790.406
919,4636928.0,16788.148
920,4627631.0,16785.836
921,4618359.0,16783.508
922,4609115.0,16781.162
923,4599910.0,16778.824
924,4590730.0,16776.473
925,4581581.0,16774.11
926,4572480.0,16771.809
927,4563425.0,16769.541
928,4554409.0,16767.28
929,4545434.0,16765.043
930,4536504.0,16762.797
931,4527613.0,16760.55
932,4518752.5,16758.293
933,4509921.5,16756.035
934,4501122.5,16753.773
935,4492360.5,16751.504
936,4483635.0,16749.207
937,4474946.0,16746.918
938,4466280.5,16744.63
939,4457650.0,16742.348
940,4449053.5,16740.023
941,4440478.5,16737.701
942,4431933.0,16735.389
943,4423419.0,16733.094
944,4414926.0,16730.824
945,4406458.0,16728.574
946,4398023.0,16726.33
947,4389625.0,16724.094
948,4381268.0,16721.844
949,4372952.0,16719.594
950,4364670.0,16717.352
951,4356418.0,16715.113
952,4348185.0,16712.863
953,4339978.0,16710.582
954,4331802.0,16708.271
955,4323663.0,16705.955
956,4315552.5,16703.613
957,4307464.0,16701.25
958,4299397.5,16698.867
959,4291362.5,16696.463
960,4283362.5,16694.031
961,4275396.0,16691.59
962,4267467.5,16689.143
963,4259573.0,16686.727
964,4251711.5,16684.305
965,4243866.0,16681.87
966,4236043.0,16679.424
967,4228243.0,16676.982
968,4220473.5,16674.543
969,4212728.0,16672.098
970,4205014.5,16669.637
971,4197320.0,16667.193
972,4189641.5,16664.75
973,4181985.2,16662.312
974,4174349.5,16659.879
975,4166739.8,16657.469
976,4159161.0,16655.086
977,4151607.8,16652.736
978,4144089.8,16650.398
979,4136602.8,16648.068
980,4129136.0,16645.771
981,4121680.8,16643.486
982,4114252.5,16641.244
983,4106853.2,16639.062
984,4099474.5,16636.918
985,4092110.0,16634.773
986,4084773.0,16632.69
987,4077468.5,16630.648
988,4070174.5,16628.64
989,4062893.5,16626.652
990,4055631.5,16624.7
991,4048395.0,16622.783
992,4041179.5,16620.875
993,4033993.5,16618.986
994,4026833.5,16617.129
995,4019700.0,16615.307
996,4012596.0,16613.496
997,4005510.5,16611.695
998,3998437.8,16609.916
999,3991385.8,16608.139
1000,3984353.2,16606.354
1001,3977335.5,16604.572
1002,3970325.5,16602.812
1003,3963328.0,16601.066
1004,3956343.0,16599.305
1005,3949381.5,16597.527
1006,3942446.5,16595.734
1007,3935539.2,16593.934
1008,3928645.0,16592.137
1009,3921779.0,16590.334
1010,3914936.8,16588.527
1011,3908117.8,16586.707
1012,3901321.5,16584.871
1013,3894546.5,16583.05
1014,3887795.8,16581.244
1015,3881072.0,16579.43
1016,3874381.0,16577.594
1017,3867723.0,16575.742
1018,3861094.8,16573.89
1019,3854491.5,16572.049
1020,3847913.0,16570.188
1021,3841353.0,16568.336
1022,3834821.0,16566.477
1023,3828312.0,16564.623
1024,3821819.5,16562.758
1025,3815346.2,16560.883
1026,3808901.0,16558.992
1027,3802477.8,16557.098
1028,3796078.0,16555.215
1029,3789699.2,16553.338
1030,3783343.0,16551.463
1031,3777011.5,16549.578
1032,3770702.8,16547.695
1033,3764414.2,16545.812
1034,3758149.8,16543.953
1035,3751900.5,16542.094
1036,3745668.5,16540.242
1037,3739456.5,16538.41
1038,3733269.0,16536.596
1039,3727101.8,16534.809
1040,3720957.8,16533.016
1041,3714833.5,16531.23
1042,3708731.0,16529.443
1043,3702647.5,16527.688
1044,3696569.0,16525.959
1045,3690501.0,16524.232
1046,3684444.5,16522.512
1047,3678407.8,16520.79
1048,3672386.8,16519.066
1049,3666385.5,16517.36
1050,3660408.0,16515.686
1051,3654443.0,16514.021
1052,3648485.2,16512.348
1053,3642536.2,16510.658
1054,3636600.5,16508.957
1055,3630684.0,16507.258
1056,3624796.8,16505.557
1057,3618928.8,16503.818
1058,3613079.5,16502.062
1059,3607253.5,16500.283
1060,3601454.5,16498.482
1061,3595681.0,16496.66
1062,3589922.8,16494.82
1063,3584175.2,16492.979
1064,3578437.8,16491.133
1065,3572714.8,16489.277
