step,s_loss,c_loss
1062,4326989.5,28154.098
1063,4321903.0,28148.459
1064,4316828.5,28142.82
1065,4311771.0,28137.158
1066,4306731.5,28131.48
1067,4301697.0,28125.795
1068,4296670.0,28120.121
1069,4291664.0,28114.44
1070,4286677.5,28108.754
1071,4281702.5,28103.086
1072,4276738.0,28097.475
1073,4271787.0,28091.887
1074,4266845.0,28086.293
1075,4261909.5,28080.75
1076,4256981.5,28075.268
1077,4252056.5,28069.79
1078,4247146.0,28064.312
1079,4242249.5,28058.848
1080,4237360.0,28053.375
1081,4232485.0,28047.922
1082,4227611.0,28042.48
1083,4222743.5,28037.04
1084,4217885.0,28031.629
1085,4213030.0,28026.256
1086,4208183.5,28020.902
1087,4203339.0,28015.531
1088,4198506.0,28010.137
1089,4193689.2,28004.744
1090,4188890.5,27999.357
1091,4184105.0,27993.977
1092,4179338.0,27988.611
1093,4174582.5,27983.27
1094,4169838.8,27977.947
1095,4165107.5,27972.648
1096,4160385.2,27967.34
1097,4155671.5,27962.027
1098,4150961.5,27956.748
1099,4146256.5,27951.496
1100,4141561.2,27946.215
1101,4136882.8,27940.918
1102,4132217.0,27935.613
1103,4127570.2,27930.316
1104,4122937.8,27925.043
1105,4118305.0,27919.785
1106,4113673.8,27914.574
1107,4109045.8,27909.418
1108,4104427.2,27904.312
1109,4099819.0,27899.305
1110,4095216.5,27894.387
1111,4090611.5,27889.535
1112,4085999.8,27884.705
1113,4081385.0,27879.887
1114,4076775.5,27875.094
1115,4072168.0,27870.34
1116,4067571.0,27865.594
1117,4062980.0,27860.873
1118,4058395.8,27856.146
1119,4053825.2,27851.416
1120,4049266.5,27846.656
1121,4044721.0,27841.898
1122,4040187.5,27837.139
1123,4035664.5,27832.348
1124,4031154.0,27827.543
1125,4026655.8,27822.72
1126,4022169.5,27817.898
1127,4017697.0,27813.094
1128,4013236.0,27808.305
1129,4008791.5,27803.557
1130,4004354.5,27798.816
1131,3999925.2,27794.064
1132,3995503.0,27789.316
1133,3991098.0,27784.566
1134,3986707.5,27779.812
1135,3982332.5,27775.053
1136,3977961.5,27770.281
1137,3973604.0,27765.527
1138,3969253.8,27760.795
1139,3964908.2,27756.074
1140,3960573.0,27751.36
1141,3956243.5,27746.66
1142,3951922.0,27741.982
1143,3947609.5,27737.271
1144,3943297.5,27732.559
1145,3938993.5,27727.812
1146,3934696.0,27723.066
1147,3930408.8,27718.332
1148,3926126.5,27713.645
1149,3921854.5,27708.984
1150,3917593.5,27704.326
1151,3913333.5,27699.684
1152,3909070.5,27695.037
1153,3904816.0,27690.395
1154,3900566.0,27685.74
1155,3896326.0,27681.06
1156,3892099.0,27676.324
1157,3887886.5,27671.59
1158,3883686.5,27666.85
1159,3879496.8,27662.094
1160,3875321.5,27657.336
1161,3871155.8,27652.553
1162,3867000.2,27647.744
1163,3862866.0,27642.889
1164,3858748.5,27638.004
1165,3854632.8,27633.13
1166,3850525.8,27628.254
1167,3846426.0,27623.324
1168,3842335.0,27618.338
1169,3838256.0,27613.31
1170,3834185.2,27608.271
1171,3830111.5,27603.23
1172,3826050.8,27598.21
1173,3821998.2,27593.207
1174,3817955.8,27588.201
1175,3813926.5,27583.223
1176,3809910.0,27578.266
1177,3805898.0,27573.348
1178,3801895.2,27568.484
1179,3797899.5,27563.65
1180,3793910.0,27558.855
1181,3789929.0,27554.117
1182,3785958.0,27549.441
1183,3781995.5,27544.805
1184,3778044.5,27540.164
1185,3774099.0,27535.549
1186,3770153.5,27530.98
1187,3766211.2,27526.414
1188,3762271.8,27521.82
1189,3758335.0,27517.215
1190,3754408.5,27512.582
1191,3750499.2,27507.914
1192,3746594.5,27503.285
1193,3742695.0,27498.674
1194,3738802.5,27494.055
1195,3734917.8,27489.441
1196,3731040.2,27484.824
1197,3727166.8,27480.215
1198,3723303.0,27475.588
1199,3719446.2,27470.96
1200,3715592.8,27466.332
1201,3711754.2,27461.766
1202,3707920.5,27457.244
1203,3704095.0,27452.746
1204,3700277.5,27448.277
1205,3696464.0,27443.79
1206,3692658.0,27439.297
1207,3688864.5,27434.816
1208,3685074.2,27430.348
1209,3681289.8,27425.887
1210,3677519.0,27421.424
1211,3673766.5,27416.932
1212,3670028.8,27412.41
1213,3666311.0,27407.86
1214,3662603.8,27403.3
1215,3658911.5,27398.732
1216,3655226.8,27394.148
1217,3651551.2,27389.562
1218,3647887.2,27384.992
1219,3644231.8,27380.422
1220,3640588.5,27375.867
1221,3636955.2,27371.334
1222,3633327.0,27366.834
1223,3629706.5,27362.35
1224,3626091.8,27357.895
1225,3622477.2,27353.479
1226,3618866.8,27349.082
1227,3615267.0,27344.676
1228,3611675.5,27340.248
1229,3608090.5,27335.8
1230,3604517.0,27331.36
1231,3600949.2,27326.926
1232,3597382.5,27322.498
1233,3593814.5,27318.04
1234,3590249.5,27313.543
1235,3586695.8,27308.998
1236,3583150.8,27304.426
1237,3579614.8,27299.836
1238,3576082.2,27295.205
1239,3572559.2,27290.547
1240,3569049.0,27285.85
1241,3565550.0,27281.156
1242,3562058.2,27276.459
1243,3558572.5,27271.764
1244,3555089.5,27267.082
1245,3551613.0,27262.416
1246,3548141.5,27257.742
1247,3544677.0,27253.102
1248,3541225.2,27248.46
1249,3537791.5,27243.812
1250,3534369.0,27239.121
1251,3530961.2,27234.426
1252,3527556.0,27229.746
1253,3524161.0,27225.07
1254,3520767.8,27220.416
1255,3517379.8,27215.766
1256,3513992.2,27211.137
1257,3510618.0,27206.578
1258,3507256.2,27202.062
1259,3503901.0,27197.55
1260,3500547.2,27193.057
1261,3497201.0,27188.55
1262,3493864.0,27184.027
1263,3490534.0,27179.508
1264,3487211.0,27174.965
1265,3483892.8,27170.406
1266,3480582.5,27165.84
1267,3477279.2,27161.254
1268,3473980.8,27156.648
1269,3470691.0,27152.025
1270,3467404.8,27147.42
1271,3464114.0,27142.83
1272,3460833.8,27138.246
1273,3457561.8,27133.68
1274,3454293.5,27129.129
1275,3451032.8,27124.568
1276,3447781.8,27120.012
1277,3444534.2,27115.445
1278,3441290.0,27110.863
1279,3438051.2,27106.268
1280,3434827.0,27101.684
1281,3431608.0,27097.092
1282,3428401.5,27092.49
1283,3425203.0,27087.879
1284,3422007.8,27083.238
1285,3418818.0,27078.574
1286,3415635.5,27073.865
1287,3412464.2,27069.107
1288,3409307.8,27064.314
1289,3406162.5,27059.496
1290,3403024.2,27054.686
1291,3399889.5,27049.883
1292,3396765.5,27045.121
1293,3393652.0,27040.414
1294,3390542.2,27035.75
1295,3387432.5,27031.133
1296,3384321.5,27026.562
1297,3381213.5,27022.04
1298,3378104.2,27017.521
1299,3374996.5,27013.027
1300,3371893.5,27008.545
1301,3368793.5,27004.07
1302,3365698.0,26999.596
1303,3362606.5,26995.135
1304,3359525.5,26990.686
1305,3356448.5,26986.242
1306,3353376.5,26981.812
1307,3350309.0,26977.39
1308,3347248.5,26972.99
1309,3344192.0,26968.6
1310,3341147.0,26964.209
1311,3338111.0,26959.828
1312,3335079.0,26955.443
1313,3332051.5,26951.035
1314,3329029.5,26946.625
1315,3326009.5,26942.229
1316,3322990.5,26937.834
1317,3319974.0,26933.418
1318,3316964.0,26929.004
1319,3313968.5,26924.598
1320,3310977.5,26920.203
1321,3307991.0,26915.828
1322,3305015.8,26911.46
1323,3302045.5,26907.11
1324,3299081.5,26902.77
1325,3296123.5,26898.426
1326,3293173.0,26894.078
1327,3290229.0,26889.727
1328,3287294.5,26885.373
1329,3284363.5,26881.031
1330,3281438.0,26876.682
1331,3278523.2,26872.316
1332,3275614.5,26867.951
1333,3272711.0,26863.57
1334,3269810.0,26859.2
1335,3266910.5,26854.828
1336,3264018.5,26850.434
1337,3261128.8,26846.043
1338,3258241.5,26841.67
1339,3255355.8,26837.33
1340,3252473.0,26833.027
1341,3249589.2,26828.777
1342,3246709.5,26824.568
1343,3243829.0,26820.39
1344,3240949.0,26816.25
1345,3238074.0,26812.125
1346,3235206.5,26808.016
1347,3232340.8,26803.922
1348,3229485.5,26799.84
1349,3226635.0,26795.75
1350,3223790.0,26791.654
1351,3220949.5,26787.555
1352,3218108.5,26783.438
1353,3215276.2,26779.32
1354,3212454.0,26775.188
1355,3209637.2,26771.031
1356,3206823.5,26766.867
1357,3204013.2,26762.713
1358,3201208.8,26758.562
1359,3198412.0,26754.406
1360,3195615.8,26750.234
1361,3192824.0,26746.05
1362,3190038.2,26741.863
1363,3187258.0,26737.658
1364,3184486.0,26733.445
1365,3181716.2,26729.209
1366,3178948.5,26724.973
1367,3176182.8,26720.727
1368,3173421.5,26716.473
1369,3170668.2,26712.225
1370,3167921.0,26707.996
1371,3165179.0,26703.771
1372,3162440.2,26699.559
1373,3159702.0,26695.348
1374,3156965.2,26691.154
1375,3154234.0,26686.982
1376,3151506.0,26682.826
1377,3148781.0,26678.676
1378,3146061.0,26674.527
1379,3143346.5,26670.396
1380,3140643.0,26666.285
1381,3137941.5,26662.166
1382,3135246.0,26658.043
1383,3132556.8,26653.926
1384,3129872.5,26649.812
1385,3127192.2,26645.693
1386,3124514.8,26641.57
1387,3121843.0,26637.445
1388,3119173.2,26633.34
1389,3116503.5,26629.258
1390,3113836.8,26625.188
1391,3111175.5,26621.133
1392,3108524.0,26617.086
1393,3105880.8,26613.004
1394,3103250.0,26608.885
1395,3100623.5,26604.764
1396,3098004.0,26600.613
1397,3095389.8,26596.445
1398,3092778.5,26592.246
1399,3090179.0,26588.03
1400,3087592.2,26583.809
1401,3085012.5,26579.582
1402,3082429.2,26575.355
1403,3079847.5,26571.127
1404,3077264.0,26566.912
1405,3074683.5,26562.691
1406,3072105.5,26558.46
1407,3069536.5,26554.229
1408,3066977.8,26550.008
1409,3064423.5,26545.78
1410,3061869.0,26541.523
1411,3059316.0,26537.268
1412,3056765.5,26533.031
1413,3054216.2,26528.812
1414,3051666.5,26524.61
1415,3049117.5,26520.432
1416,3046573.8,26516.273
1417,3044036.5,26512.164
1418,3041505.0,26508.086
1419,3038972.8,26504.04
1420,3036440.8,26500.01
1421,3033912.8,26495.973
1422,3031389.0,26491.938
1423,3028872.8,26487.895
1424,3026360.0,26483.87
1425,3023849.0,26479.826
1426,3021344.0,26475.764
1427,3018847.0,26471.674
1428,3016359.8,26467.578
1429,3013873.5,26463.48
1430,3011389.0,26459.383
1431,3008910.5,26455.297
1432,3006435.8,26451.207
1433,3003960.5,26447.123
1434,3001486.8,26443.027
1435,2999022.2,26438.902
1436,2996560.2,26434.762
1437,2994104.0,26430.639
1438,2991652.8,26426.508
1439,2989203.0,26422.379
1440,2986758.0,26418.236
1441,2984318.5,26414.074
1442,2981889.5,26409.89
1443,2979470.0,26405.664
1444,2977054.5,26401.396
1445,2974641.0,26397.111
1446,2972232.5,26392.809
1447,2969824.0,26388.508
1448,2967417.0,26384.203
1449,2965007.0,26379.908
1450,2962600.2,26375.613
1451,2960192.5,26371.338
1452,2957783.8,26367.094
1453,2955372.5,26362.91
1454,2952961.0,26358.79
1455,2950551.8,26354.717
1456,2948142.0,26350.676
1457,2945736.5,26346.67
1458,2943337.5,26342.697
1459,2940941.5,26338.734
1460,2938549.2,26334.799
1461,2936161.5,26330.883
1462,2933775.0,26326.96
1463,2931396.0,26323.027
1464,2929023.5,26319.113
1465,2926659.0,26315.21
1466,2924300.5,26311.305
1467,2921946.0,26307.402
1468,2919593.8,26303.484
1469,2917244.5,26299.545
1470,2914903.8,26295.582
1471,2912564.8,26291.592
1472,2910228.2,26287.584
1473,2907898.5,26283.578
1474,2905573.0,26279.559
1475,2903255.8,26275.543
1476,2900944.8,26271.55
1477,2898638.8,26267.56
1478,2896334.5,26263.574
1479,2894029.5,26259.596
1480,2891720.8,26255.652
1481,2889412.8,26251.74
1482,2887107.8,26247.846
1483,2884800.0,26243.96
1484,2882496.0,26240.072
1485,2880197.5,26236.18
1486,2877899.0,26232.293
1487,2875603.0,26228.42
1488,2873310.2,26224.557
1489,2871021.2,26220.707
1490,2868733.0,26216.848
1491,2866449.0,26212.994
1492,2864170.0,26209.156
1493,2861896.5,26205.318
1494,2859622.8,26201.48
1495,2857352.0,26197.629
1496,2855081.0,26193.773
1497,2852814.2,26189.922
1498,2850554.2,26186.053
1499,2848298.5,26182.188
1500,2846046.0,26178.318
1501,2843797.0,26174.455
1502,2841552.2,26170.59
1503,2839313.5,26166.738
1504,2837072.5,26162.895
1505,2834830.0,26159.072
1506,2832582.8,26155.266
1507,2830338.5,26151.48
1508,2828096.0,26147.715
1509,2825857.0,26143.96
1510,2823624.2,26140.26
1511,2821395.8,26136.602
1512,2819168.5,26132.984
1513,2816938.2,26129.402
1514,2814702.5,26125.85
1515,2812465.5,26122.328
1516,2810228.8,26118.832
1517,2807994.0,26115.367
1518,2805763.0,26111.91
1519,2803533.8,26108.465
1520,2801306.5,26105.037
1521,2799079.8,26101.629
1522,2796857.2,26098.227
1523,2794637.5,26094.816
1524,2792425.8,26091.373
1525,2790222.0,26087.912
1526,2788022.0,26084.441
1527,2785824.0,26080.967
1528,2783631.5,26077.477
1529,2781447.8,26073.992
1530,2779270.8,26070.496
1531,2777103.5,26066.988
1532,2774939.0,26063.473
1533,2772779.5,26059.969
1534,2770623.5,26056.49
1535,2768469.0,26053.004
1536,2766319.5,26049.512
1537,2764177.0,26046.043
1538,2762038.0,26042.586
1539,2759902.5,26039.127
1540,2757770.5,26035.637
1541,2755640.0,26032.129
1542,2753515.0,26028.59
1543,2751399.0,26025.02
1544,2749290.5,26021.408
1545,2747187.8,26017.777
1546,2745090.5,26014.13
1547,2742998.2,26010.46
1548,2740912.5,26006.756
1549,2738834.8,26003.03
1550,2736759.8,25999.275
1551,2734689.5,25995.504
1552,2732622.5,25991.742
1553,2730557.0,25987.986
1554,2728495.0,25984.22
1555,2726436.2,25980.465
1556,2724381.8,25976.709
1557,2722330.5,25972.94
1558,2720281.2,25969.174
1559,2718237.0,25965.41
1560,2716197.2,25961.658
1561,2714158.8,25957.908
1562,2712124.0,25954.2
1563,2710093.5,25950.492
1564,2708065.0,25946.8
1565,2706038.0,25943.125
1566,2704016.8,25939.44
1567,2702000.2,25935.746
1568,2699987.5,25932.074
1569,2697984.8,25928.406
1570,2695985.2,25924.758
1571,2693987.5,25921.094
1572,2691990.2,25917.424
1573,2689993.8,25913.754
1574,2687998.8,25910.09
1575,2686006.8,25906.424
1576,2684015.8,25902.762
1577,2682029.0,25899.105
1578,2680044.5,25895.451
1579,2678061.0,25891.807
1580,2676078.5,25888.176
1581,2674100.8,25884.56
1582,2672120.2,25880.963
1583,2670142.0,25877.354
1584,2668172.5,25873.71
1585,2666210.5,25870.03
1586,2664253.8,25866.344
1587,2662297.0,25862.672
1588,2660346.2,25859.012
1589,2658394.8,25855.352
1590,2656449.8,25851.688
1591,2654508.8,25848.035
1592,2652573.0,25844.406
1593,2650637.8,25840.799
1594,2648698.0,25837.236
1595,2646759.0,25833.684
1596,2644821.5,25830.156
1597,2642886.0,25826.633
1598,2640949.2,25823.127
1599,2639013.8,25819.66
1600,2637074.0,25816.227
1601,2635135.2,25812.824
1602,2633196.5,25809.451
1603,2631256.8,25806.104
1604,2629322.5,25802.78
1605,2627389.5,25799.465
1606,2625455.0,25796.182
1607,2623523.0,25792.934
1608,2621590.8,25789.703
1609,2619658.5,25786.521
1610,2617725.0,25783.377
1611,2615788.8,25780.266
1612,2613852.0,25777.17
1613,2611916.5,25774.096
1614,2609984.0,25771.03
1615,2608051.5,25767.994
1616,2606122.8,25764.957
1617,2604199.0,25761.918
1618,2602280.0,25758.877
1619,2600370.2,25755.838
1620,2598467.0,25752.805
1621,2596564.5,25749.777
1622,2594663.0,25746.79
1623,2592761.8,25743.824
1624,2590864.8,25740.84
1625,2588971.5,25737.867
1626,2587082.8,25734.875
1627,2585197.0,25731.861
1628,2583314.0,25728.846
1629,2581435.5,25725.83
1630,2579561.5,25722.809
1631,2577688.2,25719.77
1632,2575818.2,25716.703
1633,2573955.5,25713.625
1634,2572094.2,25710.549
1635,2570233.8,25707.469
1636,2568378.5,25704.355
1637,2566525.2,25701.22
1638,2564675.2,25698.057
1639,2562832.5,25694.863
1640,2560994.2,25691.64
1641,2559161.8,25688.398
1642,2557336.5,25685.145
1643,2555513.5,25681.848
1644,2553699.2,25678.5
1645,2551892.5,25675.11
1646,2550092.5,25671.691
1647,2548298.0,25668.232
1648,2546507.5,25664.746
1649,2544721.0,25661.232
1650,2542939.0,25657.7
1651,2541160.0,25654.148
1652,2539387.8,25650.578
1653,2537624.0,25646.992
1654,2535866.8,25643.414
1655,2534111.5,25639.832
1656,2532355.8,25636.275
1657,2530604.0,25632.74
1658,2528849.8,25629.232
1659,2527095.5,25625.73
1660,2525343.5,25622.229
1661,2523592.5,25618.748
1662,2521840.8,25615.29
1663,2520086.8,25611.867
1664,2518328.5,25608.459
1665,2516569.5,25605.094
1666,2514811.5,25601.734
1667,2513055.5,25598.383
1668,2511301.5,25595.033
1669,2509547.8,25591.695
1670,2507799.0,25588.348
1671,2506055.0,25585.0
1672,2504315.0,25581.611
1673,2502580.5,25578.191
1674,2500850.5,25574.754
1675,2499129.0,25571.29
1676,2497413.5,25567.816
1677,2495700.0,25564.336
1678,2493991.0,25560.848
1679,2492284.0,25557.367
1680,2490579.8,25553.898
1681,2488877.2,25550.443
1682,2487173.2,25546.984
1683,2485468.8,25543.531
1684,2483769.0,25540.07
1685,2482072.5,25536.61
1686,2480382.5,25533.15
1687,2478694.2,25529.693
1688,2477008.2,25526.24
1689,2475325.0,25522.785
1690,2473642.8,25519.32
1691,2471965.0,25515.848
1692,2470289.8,25512.357
1693,2468615.0,25508.857
1694,2466941.5,25505.352
1695,2465271.0,25501.832
1696,2463605.8,25498.3
1697,2461946.0,25494.758
1698,2460293.0,25491.22
1699,2458642.5,25487.691
1700,2457000.2,25484.154
1701,2455359.8,25480.605
1702,2453723.5,25477.059
1703,2452092.8,25473.512
1704,2450462.5,25469.97
1705,2448835.5,25466.424
1706,2447208.5,25462.871
1707,2445585.0,25459.322
1708,2443962.0,25455.8
1709,2442338.0,25452.281
1710,2440714.5,25448.78
1711,2439098.5,25445.275
1712,2437483.5,25441.785
1713,2435872.5,25438.312
1714,2434262.2,25434.838
1715,2432651.0,25431.371
1716,2431035.8,25427.918
1717,2429419.0,25424.473
1718,2427801.2,25421.05
1719,2426185.2,25417.662
1720,2424571.5,25414.285
1721,2422959.5,25410.914
1722,2421350.0,25407.564
1723,2419739.2,25404.244
1724,2418130.0,25400.941
1725,2416523.5,25397.646
1726,2414920.5,25394.338
1727,2413321.2,25391.035
1728,2411724.0,25387.725
1729,2410128.5,25384.398
1730,2408538.0,25381.057
1731,2406955.0,25377.686
1732,2405369.8,25374.307
1733,2403785.5,25370.945
1734,2402202.5,25367.59
1735,2400619.0,25364.266
1736,2399031.8,25360.97
1737,2397443.5,25357.715
1738,2395851.5,25354.516
1739,2394252.0,25351.355
1740,2392649.5,25348.242
1741,2391040.8,25345.191
1742,2389429.8,25342.162
1743,2387820.0,25339.133
1744,2386211.2,25336.117
1745,2384601.8,25333.125
1746,2382994.5,25330.152
1747,2381387.5,25327.2
1748,2379780.5,25324.24
1749,2378171.5,25321.29
1750,2376565.0,25318.342
1751,2374960.2,25315.418
1752,2373355.5,25312.514
1753,2371752.5,25309.61
1754,2370155.0,25306.684
1755,2368563.2,25303.719
1756,2366978.0,25300.701
1757,2365395.5,25297.645
1758,2363816.0,25294.562
1759,2362240.0,25291.44
1760,2360667.5,25288.273
1761,2359097.8,25285.09
1762,2357532.0,25281.893
1763,2355970.0,25278.676
1764,2354414.8,25275.453
1765,2352868.5,25272.215
1766,2351326.8,25268.99
1767,2349787.5,25265.77
1768,2348248.0,25262.574
1769,2346707.2,25259.402
1770,2345166.8,25256.232
1771,2343627.0,25253.086
1772,2342088.2,25249.984
1773,2340547.0,25246.93
1774,2339004.0,25243.91
1775,2337458.8,25240.945
1776,2335909.0,25238.021
1777,2334356.5,25235.14
1778,2332801.2,25232.297
1779,2331243.8,25229.496
1780,2329686.0,25226.748
1781,2328130.8,25224.016
1782,2326578.0,25221.312
1783,2325027.8,25218.621
1784,2323477.5,25215.914
1785,2321929.2,25213.184
1786,2320385.0,25210.438
1787,2318848.2,25207.645
1788,2317319.5,25204.803
1789,2315797.8,25201.941
1790,2314278.5,25199.062
1791,2312763.5,25196.17
1792,2311249.2,25193.25
1793,2309735.0,25190.344
1794,2308215.5,25187.459
1795,2306693.2,25184.613
1796,2305171.5,25181.8
1797,2303651.5,25178.998
1798,2302136.2,25176.209
1799,2300627.2,25173.426
1800,2299120.5,25170.65
1801,2297612.5,25167.887
1802,2296107.5,25165.102
1803,2294604.2,25162.295
1804,2293099.8,25159.484
1805,2291596.5,25156.668
1806,2290095.2,25153.836
1807,2288596.5,25151.0
1808,2287098.5,25148.17
1809,2285600.5,25145.357
1810,2284107.0,25142.559
1811,2282613.8,25139.771
1812,2281122.5,25136.996
1813,2279632.0,25134.229
1814,2278140.5,25131.49
1815,2276651.5,25128.77
1816,2275163.5,25126.043
1817,2273674.5,25123.332
1818,2272186.0,25120.613
1819,2270700.2,25117.914
1820,2269218.0,25115.207
1821,2267740.2,25112.48
1822,2266268.5,25109.734
1823,2264801.5,25106.953
1824,2263338.0,25104.146
1825,2261876.2,25101.32
1826,2260420.2,25098.482
1827,2258965.2,25095.615
1828,2257513.8,25092.738
1829,2256063.8,25089.86
1830,2254620.0,25086.95
1831,2253179.2,25083.996
1832,2251739.2,25081.033
1833,2250303.0,25078.086
1834,2248868.0,25075.152
1835,2247434.8,25072.227
1836,2246001.0,25069.293
1837,2244570.0,25066.361
1838,2243139.5,25063.416
1839,2241712.5,25060.447
1840,2240288.0,25057.465
1841,2238866.0,25054.465
1842,2237447.5,25051.46
1843,2236033.5,25048.455
1844,2234624.8,25045.459
1845,2233220.5,25042.47
1846,2231818.0,25039.488
1847,2230417.0,25036.496
1848,2229014.2,25033.5
1849,2227615.0,25030.492
1850,2226218.2,25027.473
1851,2224821.0,25024.465
1852,2223421.8,25021.463
1853,2222023.0,25018.447
1854,2220623.2,25015.453
1855,2219225.2,25012.467
1856,2217830.2,25009.477
1857,2216434.5,25006.492
1858,2215039.0,25003.527
1859,2213640.5,25000.586
1860,2212240.2,24997.688
1861,2210839.2,24994.82
1862,2209433.8,24992.0
1863,2208023.0,24989.215
1864,2206612.2,24986.441
1865,2205201.5,24983.668
1866,2203791.5,24980.898
1867,2202383.5,24978.125
1868,2200978.8,24975.367
1869,2199578.0,24972.629
1870,2198179.5,24969.89
1871,2196785.2,24967.148
1872,2195395.2,24964.41
1873,2194006.5,24961.652
1874,2192620.5,24958.873
1875,2191239.5,24956.06
1876,2189862.8,24953.217
1877,2188488.0,24950.352
1878,2187113.5,24947.48
1879,2185742.0,24944.607
1880,2184376.0,24941.727
1881,2183010.8,24938.842
1882,2181645.2,24935.96
1883,2180282.5,24933.078
1884,2178920.2,24930.18
1885,2177562.0,24927.277
1886,2176205.2,24924.367
1887,2174853.2,24921.467
1888,2173504.8,24918.55
1889,2172157.8,24915.617
1890,2170815.0,24912.68
1891,2169470.2,24909.756
1892,2168127.5,24906.832
1893,2166786.0,24903.906
1894,2165444.2,24900.994
1895,2164105.8,24898.074
1896,2162772.5,24895.127
1897,2161443.8,24892.158
1898,2160116.8,24889.16
1899,2158794.0,24886.145
1900,2157474.5,24883.115
1901,2156156.0,24880.09
1902,2154835.2,24877.102
1903,2153514.8,24874.15
1904,2152195.5,24871.234
1905,2150874.5,24868.348
1906,2149553.5,24865.469
1907,2148235.5,24862.578
1908,2146920.0,24859.684
1909,2145607.0,24856.773
1910,2144298.0,24853.83
1911,2142991.2,24850.877
1912,2141683.0,24847.92
1913,2140373.5,24844.996
1914,2139063.5,24842.088
1915,2137754.0,24839.182
1916,2136445.8,24836.281
1917,2135136.5,24833.398
1918,2133824.8,24830.531
1919,2132512.8,24827.688
1920,2131201.0,24824.857
1921,2129890.2,24822.043
1922,2128585.5,24819.234
1923,2127280.0,24816.426
1924,2125975.2,24813.607
1925,2124671.0,24810.775
1926,2123368.0,24807.936
1927,2122067.8,24805.094
1928,2120769.8,24802.244
1929,2119471.5,24799.41
1930,2118172.5,24796.6
1931,2116872.5,24793.814
1932,2115568.0,24791.07
1933,2114262.5,24788.37
1934,2112953.5,24785.688
1935,2111644.5,24783.035
1936,2110331.5,24780.434
1937,2109015.0,24777.861
1938,2107700.2,24775.299
1939,2106386.2,24772.742
1940,2105073.2,24770.166
1941,2103766.2,24767.564
1942,2102464.0,24764.918
1943,2101166.0,24762.238
1944,2099872.0,24759.555
1945,2098577.8,24756.883
1946,2097286.2,24754.227
1947,2095994.5,24751.566
1948,2094705.5,24748.902
1949,2093416.0,24746.254
1950,2092125.5,24743.594
1951,2090839.9,24740.924
1952,2089558.5,24738.252
1953,2088280.4,24735.564
1954,2087001.8,24732.87
1955,2085722.5,24730.164
1956,2084443.8,24727.465
1957,2083162.0,24724.79
1958,2081880.1,24722.139
1959,2080599.4,24719.49
1960,2079316.1,24716.86
1961,2078034.0,24714.223
1962,2076753.6,24711.6
1963,2075474.2,24708.969
1964,2074197.4,24706.328
1965,2072920.5,24703.693
1966,2071645.1,24701.07
1967,2070369.5,24698.447
1968,2069095.5,24695.812
1969,2067818.5,24693.176
1970,2066541.1,24690.543
1971,2065267.0,24687.906
1972,2063993.8,24685.266
1973,2062723.6,24682.633
1974,2061453.0,24679.992
1975,2060183.2,24677.33
1976,2058917.8,24674.635
1977,2057655.4,24671.922
1978,2056395.9,24669.184
1979,2055141.6,24666.438
1980,2053892.0,24663.684
1981,2052638.8,24660.941
1982,2051387.5,24658.191
1983,2050139.6,24655.441
1984,2048892.0,24652.707
1985,2047644.2,24649.977
1986,2046394.5,24647.268
1987,2045144.2,24644.604
1988,2043891.6,24641.947
1989,2042634.9,24639.309
1990,2041380.0,24636.688
1991,2040127.8,24634.053
1992,2038880.2,24631.41
1993,2037635.9,24628.766
1994,2036389.1,24626.1
1995,2035146.5,24623.432
1996,2033906.0,24620.75
1997,2032669.6,24618.053
1998,2031439.0,24615.355
1999,2030207.8,24612.637
2000,2028976.0,24609.91
2001,2027745.4,24607.191
2002,2026517.0,24604.443
2003,2025293.0,24601.676
2004,2024074.9,24598.885
2005,2022864.4,24596.092
2006,2021659.4,24593.303
2007,2020453.4,24590.5
2008,2019246.8,24587.691
2009,2018043.2,24584.865
2010,2016839.2,24582.05
2011,2015634.8,24579.24
2012,2014430.2,24576.434
2013,2013226.2,24573.617
2014,2012024.4,24570.797
2015,2010823.9,24567.969
2016,2009623.2,24565.125
2017,2008425.2,24562.268
2018,2007225.8,24559.438
2019,2006025.5,24556.633
2020,2004827.4,24553.854
2021,2003626.4,24551.104
2022,2002424.6,24548.37
2023,2001225.5,24545.664
2024,2000028.4,24542.965
2025,1998833.6,24540.283
2026,1997639.5,24537.617
2027,1996444.8,24534.969
2028,1995254.8,24532.324
2029,1994066.8,24529.672
2030,1992884.2,24527.002
2031,1991705.0,24524.326
2032,1990529.8,24521.64
2033,1989353.6,24518.936
2034,1988179.4,24516.21
2035,1987004.6,24513.475
2036,1985831.9,24510.738
2037,1984658.9,24508.01
2038,1983489.2,24505.285
2039,1982319.0,24502.562
2040,1981146.1,24499.855
2041,1979975.0,24497.176
2042,1978808.0,24494.479
2043,1977644.2,24491.762
2044,1976478.2,24489.006
2045,1975313.5,24486.21
2046,1974155.9,24483.361
2047,1973002.1,24480.492
2048,1971853.8,24477.629
2049,1970706.8,24474.78
2050,1969557.6,24471.945
2051,1968408.5,24469.143
2052,1967261.5,24466.34
2053,1966116.2,24463.512
2054,1964973.6,24460.656
2055,1963836.1,24457.795
2056,1962706.5,24454.898
2057,1961580.5,24451.977
2058,1960459.1,24449.037
2059,1959342.8,24446.088
2060,1958232.0,24443.129
